,latitude,longitude,bathrooms,bedrooms,beds,minimum_nights_avg_ntm,maximum_nights_avg_ntm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
6401,37.96857,23.72623,1.0,1.0,2.0,2.0,1125.0,5.0,5.0,4.91,5.0,5.0,4.91,5.0,0.38
6402,37.99796381138547,23.730193488299847,2.0,1.0,1.0,2.0,1125.0,4.83,4.83,4.0,5.0,5.0,4.17,4.83,0.21
6403,38.00558,23.72378,1.0,2.0,3.0,1.0,1125.0,4.7,4.73,4.67,4.86,4.86,4.5,4.75,5.08
6404,37.9683837,23.729533,1.0,1.0,2.0,2.0,365.0,4.96,4.93,4.96,4.97,5.0,4.99,4.93,2.66
6405,37.9932418,23.7321449,1.5,3.0,3.0,1.0,1125.0,4.75,4.78,4.66,4.89,4.91,4.68,4.75,6.49
6406,37.96528297078063,23.733558013491816,1.0,1.0,2.0,3.0,1125.0,4.97,4.97,4.99,4.95,4.96,4.79,4.96,3.15
6407,37.99802484353025,23.730241432785988,2.0,1.0,1.0,2.0,1125.0,4.8,4.8,4.7,4.8,5.0,4.2,4.7,0.36
6408,37.97727415888389,23.730778209865093,1.0,2.0,2.0,1.0,365.0,4.33,4.67,4.67,4.78,4.78,4.56,4.22,0.31
6409,37.9913566,23.7273042,1.0,1.0,1.0,2.0,1125.0,4.88,4.95,4.91,4.91,4.95,4.16,4.79,2.08
6410,37.97197,23.71151,0.0,1.0,0.0,4.9,15.0,4.89,4.89,4.91,4.85,4.88,4.77,4.87,4.74
6411,37.98749,23.72892,1.0,1.0,2.0,1.0,1125.0,3.33,3.33,3.0,3.67,3.67,3.67,3.67,0.1
6412,37.98621,23.73846,1.0,2.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6413,37.9826397,23.7325957,1.0,1.0,1.0,2.0,365.0,4.91,4.93,4.91,4.91,4.79,4.7,4.7,1.56
6414,37.9826397,23.7325957,1.0,1.0,1.0,2.0,365.0,4.67,4.8,5.0,4.8,4.73,4.53,4.53,0.54
6415,37.9826397,23.7325957,1.0,1.0,1.0,2.0,365.0,4.82,4.94,4.94,4.88,4.88,4.71,4.82,0.63
6416,37.997950336749255,23.730205558240414,2.0,1.0,1.0,2.0,1125.0,4.44,4.78,4.56,4.67,4.67,4.0,4.5,0.65
6417,37.99789723080597,23.73021125793457,2.0,1.0,1.0,2.0,1125.0,4.8,4.8,4.6,5.0,5.0,4.6,4.8,0.36
6418,37.99800212161216,23.73022399842739,2.0,1.0,1.0,2.0,1125.0,4.75,4.5,4.25,5.0,5.0,4.25,4.75,0.21
6419,37.98388,23.73908,1.0,1.0,1.0,1.0,1125.0,4.93,4.87,4.97,4.94,4.99,4.73,4.93,8.17
6420,37.9740811,23.7317423,1.0,2.0,2.0,2.5,365.0,4.76,4.83,4.48,4.87,4.91,4.98,4.72,1.65
6421,37.9589213,23.7357402,1.0,1.0,1.0,3.0,365.0,4.92,4.92,4.88,4.85,4.94,4.69,4.88,1.89
6422,37.9635,23.73181,1.0,3.0,4.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.04
6423,37.9826397,23.7325957,1.0,1.0,1.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.15
6424,37.9668865,23.725885,1.0,2.0,4.0,3.2,242.3,4.62,4.74,4.72,4.94,4.92,4.9,4.8,1.81
6425,37.9779002,23.7281366,1.0,0.0,2.0,1.0,365.0,4.89,4.94,4.94,4.61,4.78,4.94,4.83,0.63
6426,37.9779002,23.7281366,1.0,0.0,2.0,1.0,365.0,4.8,4.2,5.0,5.0,5.0,5.0,4.4,0.18
6427,37.96286,23.72923,1.0,1.0,2.0,1.0,1125.0,4.91,4.95,4.97,4.99,4.95,4.79,4.93,2.63
6428,37.9859437,23.7256505,1.0,1.0,2.0,3.0,1125.0,4.83,4.77,4.7,4.93,5.0,4.03,4.8,1.05
6429,38.01396,23.73076,1.5,3.0,4.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.07
6430,37.97976630569382,23.72360698878765,1.0,1.0,2.0,2.0,365.0,4.91,4.93,4.94,4.96,4.97,4.9,4.88,3.89
6431,37.9779002,23.7281366,1.0,1.0,3.0,1.0,365.0,5.0,4.8,5.0,5.0,5.0,5.0,5.0,0.18
6432,37.96316,23.73073,1.0,1.0,3.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.11
6433,37.96397,23.74635,1.0,1.0,2.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6434,37.96491,23.72349,1.0,1.0,1.0,2.0,1125.0,4.95,4.95,4.84,4.97,4.97,4.9,4.93,2.19
6435,38.00818,23.7367,1.0,2.0,3.0,1.0,1125.0,4.74,4.76,4.75,4.9,4.89,4.36,4.7,5.89
6436,38.013396,23.7273261,0.0,1.0,0.0,4.0,1125.0,4.5,5.0,4.5,5.0,4.5,5.0,4.5,0.07
6437,37.98476,23.73998,1.0,1.0,1.0,1.0,365.0,3.0,3.0,3.0,3.0,3.0,2.5,3.0,0.07
6438,37.9678589,23.7275585,2.0,2.0,3.0,1.6,365.0,4.98,5.0,4.98,4.92,4.86,4.98,4.94,1.69
6439,37.9661958,23.7466446,1.0,1.0,2.0,2.0,1125.0,4.6,4.8,5.0,4.8,4.8,4.8,5.0,0.18
6440,37.9779002,23.7281366,1.0,0.0,2.0,1.0,365.0,4.71,4.64,4.93,4.86,4.57,5.0,4.71,0.49
6441,37.97611,23.74235,1.5,1.0,2.0,3.0,60.0,4.89,5.0,5.0,4.89,5.0,5.0,5.0,0.35
6442,38.00025,23.72836,1.0,1.0,1.0,2.0,365.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.06
6443,38.00568,23.72717,0.5,1.0,1.0,7.0,1125.0,4.67,4.78,4.56,5.0,5.0,4.78,4.78,0.32
6444,37.95703049999999,23.7249984,1.0,2.0,2.0,2.6,365.0,4.84,4.89,4.72,4.84,4.98,4.7,4.81,2.01
6445,37.95411,23.72412,1.0,1.0,2.0,1.0,1125.0,4.43,4.79,5.0,4.86,4.57,4.5,4.43,0.5
6446,38.019247,23.7323297,1.0,2.0,2.0,2.0,1125.0,5.0,4.99,5.0,5.0,5.0,4.88,4.94,2.36
6447,37.98072,23.75056,2.5,2.0,1.0,3.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6448,37.9779761,23.7270518,1.0,1.0,3.0,2.0,365.0,5.0,4.67,5.0,4.67,5.0,5.0,4.67,0.11
6449,37.99483,23.73208,1.0,1.0,3.0,6.5,1125.0,4.85,4.9,4.69,4.95,5.0,4.85,4.82,1.38
6450,37.9783901861442,23.749598426983635,1.0,1.0,2.0,2.0,30.0,4.94,4.89,4.94,4.83,4.89,5.0,4.72,0.65
6451,37.976367,23.751177,1.0,2.0,2.0,2.0,1125.0,5.0,5.0,4.6,5.0,5.0,5.0,5.0,0.21
6452,37.96534217982964,23.733509733729548,1.0,1.0,2.0,3.0,1125.0,4.98,4.93,4.98,4.98,5.0,4.74,4.93,1.76
6453,37.9906338,23.740999481475832,1.0,1.0,2.0,3.0,365.0,4.74,4.78,4.93,4.04,4.63,4.59,4.85,1.11
6454,37.9572589,23.729418,1.5,1.0,2.0,1.8,1125.0,4.75,4.75,4.75,5.0,4.5,5.0,5.0,0.47
6455,37.9774818,23.7242256,1.0,1.0,1.0,1.0,365.0,4.87,4.83,4.95,4.9,4.94,4.91,4.76,3.23
6456,37.97532,23.75183,1.0,1.0,2.0,2.0,1125.0,4.75,5.0,5.0,4.75,4.75,5.0,4.75,0.14
6457,37.976367,23.751177,1.0,1.0,1.0,2.0,1125.0,5.0,5.0,4.67,5.0,5.0,5.0,4.67,0.11
6458,37.97638,23.7412,1.0,1.0,1.0,3.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6459,37.99274,23.73178,1.0,1.0,1.0,19.3,1125.0,5.0,5.0,5.0,5.0,5.0,4.56,4.83,0.78
6460,37.99299,23.74889,1.0,2.0,2.0,19.6,60.0,5.0,5.0,5.0,5.0,5.0,4.5,4.5,0.09
6461,37.9842195,23.724714,1.0,1.0,1.0,3.0,1125.0,4.95,4.97,4.86,4.95,5.0,4.45,4.92,3.76
6462,37.9748799,23.7332317,1.0,2.0,3.0,2.7,365.0,4.64,4.65,4.71,4.81,4.8,4.89,4.58,3.0
6463,37.9750212,23.7528005,1.0,2.0,2.0,3.9,1125.0,4.76,4.94,4.65,4.94,4.94,4.94,4.76,0.6
6464,37.9827,23.72003,1.0,1.0,2.0,1.0,60.0,4.61,4.82,4.37,4.95,4.9,4.19,4.67,2.92
6465,37.9986644,23.7403424,1.0,2.0,4.0,2.0,365.0,5.0,4.5,5.0,4.0,4.75,4.5,5.0,0.15
6466,37.9645,23.72945,0.0,3.0,0.0,2.5,365.0,4.69,4.68,4.58,4.75,4.89,4.62,4.7,2.95
6467,37.980083,23.7457336,2.0,2.0,3.0,1.0,365.0,4.86,4.86,4.94,4.74,4.91,4.77,4.71,1.26
6468,37.9779002,23.7281366,1.0,0.0,1.0,1.0,365.0,5.0,5.0,4.5,4.5,5.0,5.0,5.0,0.08
6469,37.9779002,23.7281366,1.0,0.0,2.0,1.0,365.0,4.93,4.93,4.96,4.85,4.93,4.96,4.85,0.94
6470,37.98734,23.74885,1.0,1.0,2.0,3.0,30.0,5.0,4.63,5.0,4.63,4.63,4.88,4.75,0.29
6471,37.9940147,23.7242489,1.0,1.0,1.0,2.0,1125.0,4.32,4.79,4.32,4.75,4.54,4.21,4.7,0.97
6472,37.96698,23.72732,0.0,1.0,2.0,1.0,537.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6473,37.98122212866341,23.713533439147927,1.5,2.0,2.0,2.0,30.0,4.94,4.9,4.88,4.94,4.94,4.78,4.88,1.94
6474,37.97833,23.74855,1.0,1.0,3.0,2.0,365.0,2.6,2.8,2.2,3.4,3.0,4.2,2.2,0.18
6475,37.9654284,23.751294,1.0,1.0,1.0,1.8,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.25
6476,37.97697547145418,23.72956815396729,2.0,1.0,4.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.37
6477,37.97697547145418,23.72959497605744,2.0,1.0,4.0,2.1,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.51
6478,37.97697547145418,23.72958961163941,1.5,1.0,4.0,2.1,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.66
6479,37.9762023,23.717616,1.0,3.0,3.0,2.0,30.0,4.79,4.79,4.93,5.0,5.0,5.0,4.71,0.84
6480,37.95618,23.72075,1.0,2.0,2.0,3.9,1125.0,4.79,4.79,4.63,4.86,4.79,4.59,4.75,1.02
6481,37.98912,23.72214,1.0,1.0,1.0,1.0,365.0,4.33,5.0,4.67,4.33,4.0,4.0,4.0,0.16
6482,37.96512,23.72665,0.0,1.0,2.0,1.0,534.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6483,37.9966429,23.7340667,1.0,1.0,1.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.04
6484,37.96706,23.72733,0.0,1.0,4.0,1.0,999.0,5.0,4.67,5.0,5.0,5.0,5.0,4.67,0.14
6485,37.97533795633416,23.71447774603269,1.0,2.0,3.0,7.0,1125.0,4.9,4.86,4.9,4.95,5.0,4.9,4.81,0.75
6486,37.97927,23.7558,1.0,1.0,2.0,2.0,1125.0,4.86,4.84,4.92,4.92,4.86,4.92,4.86,1.33
6487,37.97594,23.74522,2.5,2.0,2.0,1.0,365.0,4.96,4.91,4.87,4.96,4.87,5.0,4.83,0.84
6488,37.9658078,23.723793,1.5,3.0,3.0,2.0,365.0,4.75,4.7,4.79,4.84,4.9,4.86,4.73,4.54
6489,37.989,23.76306,1.0,1.0,1.0,1.7,365.0,4.41,4.49,4.51,4.59,4.64,4.53,4.44,2.11
6490,37.99458,23.73912,1.0,1.0,1.0,7.1,100.0,4.54,4.62,4.69,4.77,4.77,4.69,4.54,0.46
6491,37.9896231,23.7231887,1.0,1.0,1.0,2.0,1125.0,4.87,4.87,4.8,4.93,5.0,4.53,4.87,0.53
6492,38.00321,23.73735,1.0,1.0,1.0,1.0,365.0,3.5,3.5,4.0,5.0,4.0,3.75,3.25,0.15
6493,37.98985520000001,23.7660486,1.0,1.0,2.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.2
6494,37.98112243427695,23.757836023517942,1.0,1.0,1.0,1.0,1125.0,4.67,4.67,4.83,5.0,5.0,5.0,4.17,0.31
6495,37.98867,23.7232,1.0,2.0,2.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6496,37.9864266,23.7343111,1.0,2.0,4.0,4.0,365.0,4.6,4.7,4.49,4.69,4.32,4.71,4.62,2.72
6497,37.97832,23.72038,2.0,2.0,3.0,2.0,365.0,4.99,4.99,4.99,4.95,4.99,4.8,4.93,6.4
6498,37.96565,23.73187,1.0,2.0,3.0,1.0,365.0,4.8,4.84,4.66,4.82,4.93,4.66,4.8,1.55
6499,37.98261,23.75217,1.0,1.0,3.0,2.0,365.0,4.0,4.0,4.29,4.14,4.43,5.0,4.14,0.28
6500,37.9881,23.762,1.0,1.0,2.0,1.0,365.0,4.95,4.95,4.98,4.93,4.98,4.86,4.88,2.45
6501,37.97771577011453,23.72329027976225,1.0,1.0,1.0,2.0,59.0,4.92,4.93,4.95,4.95,4.94,4.9,4.89,3.25
6502,37.9986644,23.7403424,1.0,2.0,3.0,2.0,365.0,4.5,4.5,4.5,5.0,5.0,3.0,4.5,0.12
6503,37.96482,23.7173,1.0,1.0,1.0,3.0,1125.0,4.73,4.71,4.73,4.92,4.89,4.82,4.65,2.43
6504,37.967667,23.7089675,1.0,1.0,1.0,3.0,1125.0,4.92,4.96,4.92,4.95,4.97,4.82,4.94,7.51
6505,37.9664229,23.7256256,2.0,2.0,2.0,2.0,1125.0,4.94,4.96,4.98,5.0,5.0,5.0,4.92,1.8
6506,37.9923255,23.7601334,2.0,2.0,3.0,2.0,1125.0,4.91,4.91,4.91,4.86,4.93,4.68,4.89,1.57
6507,37.96884,23.73815,1.0,1.0,3.0,2.0,365.0,4.0,4.67,3.33,4.33,4.33,5.0,4.33,0.11
6508,37.9982,23.72797,1.5,2.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6509,37.9656604160937,23.726858113491826,0.0,2.0,0.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6510,37.9798,23.75456,0.0,2.0,0.0,2.0,365.0,4.05,4.55,4.15,4.05,4.15,4.85,4.2,0.73
6511,37.9890172,23.7240239,1.0,1.0,1.0,1.0,365.0,4.6,4.6,4.8,5.0,5.0,4.2,4.6,0.35
6512,37.9641,23.71824,3.0,3.0,3.0,2.0,365.0,4.31,4.31,4.31,4.59,4.28,3.82,4.31,1.4
6513,37.9664,23.72588,1.0,1.0,1.0,1.0,365.0,4.7,4.74,4.65,4.98,4.7,4.88,4.74,1.53
6514,38.0151937,23.7376694,1.0,1.0,0.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,0.07
6515,37.97836,23.72552,1.0,1.0,7.0,1.3,90.0,4.38,4.5,4.2,4.63,4.19,4.94,4.63,0.59
6516,37.989421067874304,23.759727137227472,1.0,1.0,1.0,1.2,1125.0,4.86,4.83,4.9,4.97,4.92,4.83,4.76,2.27
6517,37.98148,23.73912,1.5,1.0,2.0,4.0,1125.0,4.88,5.0,5.0,4.88,4.88,4.5,4.75,0.29
6518,37.98138,23.74101,1.0,1.0,2.0,5.5,1125.0,4.8,4.87,4.8,4.8,4.87,4.93,4.6,0.55
6519,37.99076,23.75828,1.0,1.0,1.0,10.0,1125.0,5.0,5.0,5.0,5.0,5.0,4.67,4.67,0.52
6520,37.97549366240814,23.71343605220318,1.0,2.0,3.0,3.0,1125.0,4.81,4.81,4.71,4.86,4.76,4.86,4.71,0.87
6521,37.96234,23.71975,0.0,2.0,0.0,2.0,365.0,3.33,3.67,3.67,3.67,1.67,4.0,3.33,0.16
6522,37.97369,23.73396,1.0,1.0,1.0,2.7,365.0,4.75,4.76,4.73,4.99,4.91,4.92,4.74,3.22
6523,37.9907929,23.7244659,1.0,2.0,2.0,2.0,60.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.12
6524,37.96624,23.73189,1.5,2.0,2.0,1.0,60.0,4.27,4.73,4.6,4.47,4.8,4.33,4.4,0.54
6525,37.9574687,23.7260818,1.0,2.0,3.0,2.0,1125.0,4.99,4.97,4.99,4.99,4.97,4.69,4.91,3.56
6526,37.9772,23.73221,1.0,1.0,1.0,2.0,365.0,5.0,5.0,5.0,4.67,5.0,5.0,4.67,0.11
6527,37.98283846320375,23.71990367361637,1.0,3.0,6.0,1.0,1125.0,4.8,4.81,4.81,4.95,4.96,4.28,4.78,4.7
6528,37.99717,23.7226,1.0,2.0,2.0,3.0,60.0,5.0,4.89,4.89,5.0,5.0,4.78,4.89,0.33
6529,37.99918,23.72128,1.0,1.0,1.0,3.0,60.0,4.93,4.93,5.0,5.0,5.0,4.33,4.8,0.56
6530,37.9933138,23.7485704,1.0,2.0,2.0,3.0,1125.0,4.25,4.5,4.5,4.25,4.75,4.25,4.0,0.15
6531,37.9866156,23.7195658,1.0,1.0,2.0,2.0,1125.0,4.78,4.88,4.84,4.97,4.99,4.31,4.85,2.69
6532,37.95516279350859,23.722908777002328,0.0,1.0,0.0,2.0,1125.0,4.94,5.0,4.75,5.0,4.94,4.75,4.75,0.66
6533,37.96908238923113,23.7298484196434,1.0,1.0,2.0,2.0,365.0,5.0,5.0,4.86,4.71,4.86,5.0,4.71,0.27
6534,37.95747,23.71803,1.0,2.0,2.0,3.0,30.0,5.0,4.9,5.0,5.0,5.0,4.6,4.8,2.01
6535,37.9759147,23.7330768,1.0,1.0,3.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.15
6536,37.9633,23.72418,1.0,1.0,1.0,2.0,1125.0,4.93,4.98,4.92,4.93,5.0,4.89,4.95,2.18
6537,37.99069,23.72788,1.0,1.0,2.0,3.0,365.0,4.73,4.73,4.91,4.8,4.64,4.55,4.73,0.4
6538,37.97736,23.74536,1.0,1.0,1.0,2.0,365.0,4.86,4.94,5.0,4.97,5.0,4.97,4.72,1.29
6539,37.98777032339935,23.758479880426044,1.0,2.0,2.0,1.0,20.0,4.96,4.93,4.96,4.99,4.99,4.87,4.9,3.05
6540,37.98955198632808,23.7281771376729,1.5,1.0,1.0,2.0,1125.0,4.82,4.82,4.65,5.0,5.0,4.18,4.65,0.61
6541,37.985905537097366,23.75559728020536,1.0,0.0,1.0,1.0,365.0,4.68,4.73,4.64,4.95,4.86,4.77,4.55,0.79
6542,37.98961808946836,23.728250435581963,1.5,4.0,4.0,2.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6543,37.989643456368746,23.72823434232788,1.5,1.0,1.0,2.0,1125.0,4.62,4.46,4.54,4.85,4.85,3.92,4.62,0.47
6544,37.98962231728573,23.728250435581963,1.5,1.0,1.0,2.0,1125.0,4.65,4.58,4.69,4.69,4.73,3.81,4.65,0.94
6545,37.96604,23.72423,1.0,1.0,1.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.14
6546,37.97931,23.72592,1.0,1.0,1.0,2.0,365.0,4.67,4.76,4.81,4.86,4.67,4.71,4.67,0.75
6547,37.97896,23.72639,1.0,1.0,1.0,2.0,365.0,4.51,4.69,4.49,4.66,4.54,4.77,4.54,1.28
6548,37.98722,23.7208,1.0,1.0,1.0,2.1,365.0,2.67,3.0,2.56,3.0,3.11,3.11,2.56,0.33
6549,37.96253048883558,23.72965199497057,0.0,1.0,0.0,2.0,1125.0,5.0,5.0,4.97,4.91,4.94,4.91,4.97,1.22
6550,37.97950678809645,23.73786795884371,1.0,1.0,1.0,5.4,1125.0,4.67,4.79,4.67,4.85,4.81,4.85,4.75,2.06
6551,37.99574,23.76453,1.0,1.0,2.0,7.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6552,37.9986644,23.7403424,1.0,2.0,4.0,2.0,365.0,4.6,4.6,5.0,5.0,5.0,4.2,4.6,0.2
6553,37.96939,23.70489,1.0,1.0,1.0,2.0,25.0,4.47,4.59,4.47,4.79,4.85,4.64,4.51,2.68
6554,37.9768976,23.711726,1.5,1.0,2.0,1.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6555,37.98347,23.76071,1.0,0.0,1.0,2.0,1125.0,5.0,5.0,4.75,5.0,5.0,5.0,4.75,0.16
6556,37.98415,23.7628,1.0,1.0,2.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6557,37.97759,23.71231,1.5,1.0,2.0,1.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6558,37.9761927,23.7148673,1.0,2.0,2.0,2.0,1125.0,4.94,4.94,4.91,4.81,4.89,4.89,4.98,1.68
6559,37.96513,23.72873,0.0,1.0,0.0,1.0,999.0,5.0,5.0,5.0,5.0,5.0,4.83,5.0,0.28
6560,37.97805378972831,23.72930634766817,1.0,2.0,3.0,2.0,1125.0,4.93,4.85,4.85,4.85,4.67,5.0,4.85,0.97
6561,38.01355,23.72435,1.0,1.0,2.0,1.0,1125.0,4.72,4.64,4.77,4.86,4.88,4.62,4.72,7.03
6562,37.98258,23.74024,2.0,1.0,1.0,1.0,1125.0,4.71,4.68,4.54,4.29,4.64,4.75,4.5,1.04
6563,37.96573,23.73977,1.0,1.0,2.0,2.0,1125.0,4.86,4.43,4.71,5.0,5.0,5.0,5.0,0.26
6564,37.9779057,23.7431198,3.0,2.0,2.0,1.0,365.0,4.75,5.0,4.88,5.0,4.88,5.0,4.38,0.34
6565,38.00780160866766,23.73147272460659,1.0,1.0,2.0,7.0,29.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,0.08
6566,38.0008066,23.7333531,1.0,2.0,2.0,3.0,1125.0,5.0,5.0,5.0,5.0,5.0,4.67,5.0,1.05
6567,37.96842,23.70675,3.0,2.0,2.0,2.3,1125.0,4.86,4.95,4.81,5.0,4.95,4.86,4.9,0.77
6568,37.96307,23.72787,1.0,2.0,3.0,2.0,1125.0,4.97,4.91,4.97,4.97,5.0,4.71,4.8,1.26
6569,37.99095,23.7247,1.0,2.0,2.0,1.0,365.0,4.15,4.35,4.1,4.85,4.5,3.9,4.55,0.73
6570,37.9658067,23.7241649,1.0,2.0,3.0,2.0,1125.0,4.9,4.94,4.87,4.96,4.92,4.95,4.89,2.88
6571,37.9788054,23.7066144,0.0,0.0,3.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,4.76,5.0,0.63
6572,37.96842,23.70675,2.0,2.0,2.0,2.3,1125.0,4.75,4.75,4.75,4.69,4.63,4.88,4.69,0.59
6573,37.96842,23.70675,3.0,2.0,2.0,2.3,1125.0,4.5,4.5,4.5,4.6,4.6,4.3,4.2,0.37
6574,37.96842,23.70675,2.0,1.0,1.0,2.3,1125.0,5.0,5.0,5.0,5.0,4.89,4.83,4.83,0.66
6575,37.96842,23.70675,1.5,2.0,2.0,2.3,1125.0,5.0,5.0,5.0,5.0,5.0,4.8,4.8,0.18
6576,37.96942,23.70766,1.0,1.0,2.0,2.3,1125.0,4.8,4.88,4.96,5.0,4.84,4.76,4.92,0.91
6577,37.99904,23.75127,2.0,2.0,2.0,4.0,140.0,5.0,5.0,4.8,5.0,5.0,4.4,4.6,0.19
6578,37.97779,23.71089,2.5,2.0,2.0,1.0,1125.0,3.0,3.0,5.0,5.0,5.0,2.0,3.0,0.05
6579,37.99695,23.73702,0.0,2.0,0.0,2.0,30.0,5.0,4.94,4.94,5.0,4.94,4.53,4.88,1.06
6580,37.967667,23.7089675,1.0,1.0,1.0,3.0,1125.0,4.84,4.94,4.83,4.94,4.9,4.7,4.82,6.3
6581,37.967667,23.7089675,1.0,1.0,1.0,2.0,1125.0,4.88,4.89,4.87,4.93,4.88,4.71,4.83,6.49
6582,37.967667,23.7089675,1.0,1.0,1.0,3.0,1125.0,4.88,4.94,4.86,4.94,4.89,4.84,4.88,5.54
6583,37.99738,23.77282,0.0,1.0,0.0,1.0,1125.0,4.75,4.88,4.25,4.88,5.0,5.0,4.5,0.5
6584,37.95534754135878,23.716113232076168,1.0,2.0,3.0,1.0,1125.0,4.86,4.64,4.93,4.93,5.0,4.71,4.93,0.51
6585,38.00231,23.7438,0.0,1.0,0.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,4.67,4.83,0.34
6586,37.98688,23.72737,1.0,1.0,1.0,3.0,59.0,4.95,4.93,4.96,4.88,4.96,4.25,4.91,2.12
6587,37.9931928,23.7482448,1.0,1.0,3.0,5.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6588,38.0081,23.73107,1.0,2.0,2.0,4.0,60.0,4.5,4.88,4.25,4.88,5.0,4.0,4.63,0.35
6589,37.96842,23.70675,3.0,2.0,2.0,2.3,1125.0,4.89,4.89,4.89,4.89,5.0,4.67,4.89,0.35
6590,37.9740667,23.7325603,1.0,0.0,1.0,1.0,365.0,4.86,4.87,4.96,4.89,4.95,4.95,4.89,7.14
6591,37.9800567,23.7235141,0.0,5.0,0.0,2.0,365.0,4.88,4.88,5.0,4.94,5.0,4.81,4.94,0.66
6592,37.98387,23.71617,1.5,1.0,2.0,1.0,1125.0,5.0,4.86,4.86,5.0,5.0,4.57,4.71,0.26
6593,37.97218,23.74932,1.0,1.0,1.0,2.0,60.0,5.0,5.0,5.0,5.0,5.0,4.98,4.91,2.05
6594,37.97627,23.72778,1.0,1.0,1.0,2.0,59.1,4.91,4.96,4.89,4.93,4.93,4.96,4.87,2.01
6595,37.98737054040426,23.7287097951383,1.0,1.0,1.0,60.0,1125.0,4.96,4.93,4.93,5.0,5.0,4.56,4.89,1.01
6596,37.97507,23.73138,1.5,2.0,2.0,1.0,365.0,4.9,4.9,4.97,4.78,4.68,5.0,4.85,3.42
6597,37.967667,23.7089675,1.0,1.0,1.0,3.0,1125.0,4.74,4.87,4.74,4.89,4.88,4.67,4.76,5.89
6598,37.9795062,23.7213249,1.0,1.0,1.0,2.0,365.0,4.74,4.79,4.72,4.98,4.93,4.84,4.72,2.12
6599,37.99754116447414,23.738235878332336,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6600,37.9986644,23.7403424,1.0,1.0,2.0,2.0,365.0,5.0,5.0,4.5,5.0,5.0,4.5,5.0,0.08
6601,37.992295903180505,23.72797064543839,1.0,0.0,1.0,2.0,1125.0,4.74,4.74,4.84,4.74,4.79,4.21,4.32,0.8
6602,37.9986644,23.7403424,2.0,2.0,3.0,2.1,365.0,4.78,4.67,4.67,4.78,5.0,4.22,4.44,0.37
6603,37.9878332,23.7334159,1.5,1.0,4.0,2.0,1125.0,4.15,4.26,4.1,4.56,4.46,4.49,4.28,1.43
6604,37.96793,23.72786,0.0,2.0,0.0,2.0,365.0,5.0,5.0,5.0,4.88,5.0,5.0,4.88,0.3
6605,37.96863,23.72573,1.0,1.0,3.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6606,37.9973719,23.7336716,1.0,2.0,6.0,2.0,1125.0,4.8,4.8,5.0,5.0,5.0,4.6,5.0,0.18
